,Артикул,Артикул-1,Краткое наименование,Наименование,Полное наименование,Цвет,Размер,Кол-во,Цена,Пол,Материал,Состав,Страна производства,Бренд,Вес брутто,Коллекция
4941,CWJ 62234 ,CWJ 62234 -6,Лонгсливы,CWJ 62234 Джемпер для мальчика,CWJ 62234 Джемпер для мальчика Бордовый (158)-80,Бордовый,(158)-80,24,403,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,4.272,Осень - зима
4942,CWJ 62234 ,CWJ 62234 -7,Лонгсливы,CWJ 62234 Джемпер для мальчика,CWJ 62234 Джемпер для мальчика Голубой (128)-64,Голубой,(128)-64,14,403,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,2.492,Осень - зима
4943,CWJ 62234 ,CWJ 62234 -8,Лонгсливы,CWJ 62234 Джемпер для мальчика,CWJ 62234 Джемпер для мальчика Бордовый (146)-76,Бордовый,(146)-76,23,403,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,4.094,Осень - зима
4944,CWJ 62234 ,CWJ 62234 -9,Лонгсливы,CWJ 62234 Джемпер для мальчика,CWJ 62234 Джемпер для мальчика Бордовый (140)-72,Бордовый,(140)-72,23,403,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,4.094,Осень - зима
4945,CWJ 62234 ,CWJ 62234 -10,Лонгсливы,CWJ 62234 Джемпер для мальчика,CWJ 62234 Джемпер для мальчика Зеленый (140)-72,Зеленый,(140)-72,23,403,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,4.094,Осень - зима
4946,CWJ 62234 ,CWJ 62234 -11,Лонгсливы,CWJ 62234 Джемпер для мальчика,CWJ 62234 Джемпер для мальчика Бордовый (134)-68,Бордовый,(134)-68,28,403,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,4.984,Осень - зима
4947,CWJ 62234 ,CWJ 62234 -12,Лонгсливы,CWJ 62234 Джемпер для мальчика,CWJ 62234 Джемпер для мальчика Бордовый (164)-84,Бордовый,(164)-84,24,403,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,4.272,Осень - зима
4948,CWJ 62234 ,CWJ 62234 -13,Лонгсливы,CWJ 62234 Джемпер для мальчика,CWJ 62234 Джемпер для мальчика Бордовый (152)-80,Бордовый,(152)-80,24,403,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,4.272,Осень - зима
4949,CWJ 62234 ,CWJ 62234 -14,Лонгсливы,CWJ 62234 Джемпер для мальчика,CWJ 62234 Джемпер для мальчика Зеленый (164)-84,Зеленый,(164)-84,34,403,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,6.052,Осень - зима
4950,CWJ 62234 ,CWJ 62234 -15,Лонгсливы,CWJ 62234 Джемпер для мальчика,CWJ 62234 Джемпер для мальчика Зеленый (146)-76,Зеленый,(146)-76,24,403,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,4.272,Осень - зима
4951,CWJ 62234 ,CWJ 62234 -16,Лонгсливы,CWJ 62234 Джемпер для мальчика,CWJ 62234 Джемпер для мальчика Зеленый (152)-80,Зеленый,(152)-80,24,403,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,4.272,Осень - зима
4952,CWJ 62234 ,CWJ 62234 -17,Лонгсливы,CWJ 62234 Джемпер для мальчика,CWJ 62234 Джемпер для мальчика Зеленый (158)-80,Зеленый,(158)-80,34,403,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,6.052,Осень - зима
4953,CWJ 62234 ,CWJ 62234 -18,Лонгсливы,CWJ 62234 Джемпер для мальчика,CWJ 62234 Джемпер для мальчика Бордовый (128)-64,Бордовый,(128)-64,29,403,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,5.162,Осень - зима
4954,CWJ 62234 ,CWJ 62234 -19,Лонгсливы,CWJ 62234 Джемпер для мальчика,CWJ 62234 Джемпер для мальчика Голубой (134)-68,Голубой,(134)-68,24,403,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,4.272,Осень - зима
4955,CWJ 62234 ,CWJ 62234 -20,Лонгсливы,CWJ 62234 Джемпер для мальчика,CWJ 62234 Джемпер для мальчика Голубой (152)-80,Голубой,(152)-80,24,403,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,4.272,Осень - зима
4956,CWJ 62234 ,CWJ 62234 -21,Лонгсливы,CWJ 62234 Джемпер для мальчика,CWJ 62234 Джемпер для мальчика Голубой (140)-72,Голубой,(140)-72,24,403,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,4.272,Осень - зима
4957,CWJ 62235 ,CWJ 62235 -1,Свитшоты,CWJ 62235 Джемпер для мальчика,CWJ 62235 Джемпер для мальчика Т.синий (158)-80,Т.синий,(158)-80,10,417,Мужской,"Футер с начесом, 100% хлопок",,,Cherubino,2.3,Осень - зима
4958,CWJ 62235 ,CWJ 62235 -2,Свитшоты,CWJ 62235 Джемпер для мальчика,CWJ 62235 Джемпер для мальчика Т.синий (146)-76,Т.синий,(146)-76,3,417,Мужской,"Футер с начесом, 100% хлопок",,,Cherubino,0.69,Осень - зима
4959,CWJ 62235 ,CWJ 62235 -3,Свитшоты,CWJ 62235 Джемпер для мальчика,CWJ 62235 Джемпер для мальчика Т.синий (134)-68,Т.синий,(134)-68,3,417,Мужской,"Футер с начесом, 100% хлопок",,,Cherubino,0.69,Осень - зима
4960,CWJ 62235 ,CWJ 62235 -4,Свитшоты,CWJ 62235 Джемпер для мальчика,CWJ 62235 Джемпер для мальчика Серый меланж (158)-80,Серый меланж,(158)-80,4,417,Мужской,"Футер с начесом, 100% хлопок",,,Cherubino,0.92,Осень - зима
4961,CWJ 62235 ,CWJ 62235 -5,Свитшоты,CWJ 62235 Джемпер для мальчика,CWJ 62235 Джемпер для мальчика Т.синий (128)-64,Т.синий,(128)-64,4,417,Мужской,"Футер с начесом, 100% хлопок",,,Cherubino,0.92,Осень - зима
4962,CWJ 62235 ,CWJ 62235 -6,Свитшоты,CWJ 62235 Джемпер для мальчика,CWJ 62235 Джемпер для мальчика Т.синий (164)-84,Т.синий,(164)-84,11,417,Мужской,"Футер с начесом, 100% хлопок",,,Cherubino,2.53,Осень - зима
4963,CWJ 62235 ,CWJ 62235 -7,Свитшоты,CWJ 62235 Джемпер для мальчика,CWJ 62235 Джемпер для мальчика Серый меланж (134)-68,Серый меланж,(134)-68,3,417,Мужской,"Футер с начесом, 100% хлопок",,,Cherubino,0.69,Осень - зима
4964,CWJ 62235 ,CWJ 62235 -8,Свитшоты,CWJ 62235 Джемпер для мальчика,CWJ 62235 Джемпер для мальчика Желтый (146)-76,Желтый,(146)-76,5,417,Мужской,"Футер с начесом, 100% хлопок",,,Cherubino,1.15,Осень - зима
4965,CWJ 62235 ,CWJ 62235 -9,Свитшоты,CWJ 62235 Джемпер для мальчика,CWJ 62235 Джемпер для мальчика Желтый (152)-80,Желтый,(152)-80,5,417,Мужской,"Футер с начесом, 100% хлопок",,,Cherubino,1.15,Осень - зима
4966,CWJ 62235 ,CWJ 62235 -10,Свитшоты,CWJ 62235 Джемпер для мальчика,CWJ 62235 Джемпер для мальчика Т.синий (152)-80,Т.синий,(152)-80,3,417,Мужской,"Футер с начесом, 100% хлопок",,,Cherubino,0.69,Осень - зима
4967,CWJ 62235 ,CWJ 62235 -11,Свитшоты,CWJ 62235 Джемпер для мальчика,CWJ 62235 Джемпер для мальчика Желтый (128)-64,Желтый,(128)-64,4,417,Мужской,"Футер с начесом, 100% хлопок",,,Cherubino,0.92,Осень - зима
4968,CWJ 62235 ,CWJ 62235 -12,Свитшоты,CWJ 62235 Джемпер для мальчика,CWJ 62235 Джемпер для мальчика Серый меланж (140)-72,Серый меланж,(140)-72,3,417,Мужской,"Футер с начесом, 100% хлопок",,,Cherubino,0.69,Осень - зима
4969,CWJ 62235 ,CWJ 62235 -13,Свитшоты,CWJ 62235 Джемпер для мальчика,CWJ 62235 Джемпер для мальчика Желтый (158)-80,Желтый,(158)-80,5,417,Мужской,"Футер с начесом, 100% хлопок",,,Cherubino,1.15,Осень - зима
4970,CWJ 62235 ,CWJ 62235 -14,Свитшоты,CWJ 62235 Джемпер для мальчика,CWJ 62235 Джемпер для мальчика Т.синий (140)-72,Т.синий,(140)-72,4,417,Мужской,"Футер с начесом, 100% хлопок",,,Cherubino,0.92,Осень - зима
4971,CWJ 62235 ,CWJ 62235 -15,Свитшоты,CWJ 62235 Джемпер для мальчика,CWJ 62235 Джемпер для мальчика Желтый (164)-84,Желтый,(164)-84,2,417,Мужской,"Футер с начесом, 100% хлопок",,,Cherubino,0.46,Осень - зима
4972,CWJ 62235 ,CWJ 62235 -16,Свитшоты,CWJ 62235 Джемпер для мальчика,CWJ 62235 Джемпер для мальчика Серый меланж (146)-76,Серый меланж,(146)-76,3,417,Мужской,"Футер с начесом, 100% хлопок",,,Cherubino,0.69,Осень - зима
4973,CWJ 62236 ,CWJ 62236 -1,Свитшоты,CWJ 62236 Джемпер для мальчика,CWJ 62236 Джемпер для мальчика Т.синий (140)-72,Т.синий,(140)-72,21,426,Мужской,"Футер петля, 100% хлопок",,,Cherubino,6.153,Осень - зима
4974,CWJ 62236 ,CWJ 62236 -2,Свитшоты,CWJ 62236 Джемпер для мальчика,CWJ 62236 Джемпер для мальчика Т.синий (152)-80,Т.синий,(152)-80,16,426,Мужской,"Футер петля, 100% хлопок",,,Cherubino,4.688,Осень - зима
4975,CWJ 62236 ,CWJ 62236 -3,Свитшоты,CWJ 62236 Джемпер для мальчика,CWJ 62236 Джемпер для мальчика Серый меланж (146)-76,Серый меланж,(146)-76,23,426,Мужской,"Футер петля, 100% хлопок",,,Cherubino,6.739,Осень - зима
4976,CWJ 62236 ,CWJ 62236 -4,Свитшоты,CWJ 62236 Джемпер для мальчика,CWJ 62236 Джемпер для мальчика Красный (140)-72,Красный,(140)-72,10,426,Мужской,"Футер петля, 100% хлопок",,,Cherubino,2.93,Осень - зима
4977,CWJ 62236 ,CWJ 62236 -5,Свитшоты,CWJ 62236 Джемпер для мальчика,CWJ 62236 Джемпер для мальчика Красный (128)-64,Красный,(128)-64,2,426,Мужской,"Футер петля, 100% хлопок",,,Cherubino,0.586,Осень - зима
4978,CWJ 62236 ,CWJ 62236 -6,Свитшоты,CWJ 62236 Джемпер для мальчика,CWJ 62236 Джемпер для мальчика Серый меланж (158)-80,Серый меланж,(158)-80,1,426,Мужской,"Футер петля, 100% хлопок",,,Cherubino,0.293,Осень - зима
4979,CWJ 62236 ,CWJ 62236 -7,Свитшоты,CWJ 62236 Джемпер для мальчика,CWJ 62236 Джемпер для мальчика Серый меланж (140)-72,Серый меланж,(140)-72,20,426,Мужской,"Футер петля, 100% хлопок",,,Cherubino,5.86,Осень - зима
4980,CWJ 62236 ,CWJ 62236 -8,Свитшоты,CWJ 62236 Джемпер для мальчика,CWJ 62236 Джемпер для мальчика Красный (134)-68,Красный,(134)-68,2,426,Мужской,"Футер петля, 100% хлопок",,,Cherubino,0.586,Осень - зима
4981,CWJ 62236 ,CWJ 62236 -9,Свитшоты,CWJ 62236 Джемпер для мальчика,CWJ 62236 Джемпер для мальчика Т.синий (146)-76,Т.синий,(146)-76,18,426,Мужской,"Футер петля, 100% хлопок",,,Cherubino,5.274,Осень - зима
4982,CWJ 62236 ,CWJ 62236 -10,Свитшоты,CWJ 62236 Джемпер для мальчика,CWJ 62236 Джемпер для мальчика Красный (146)-76,Красный,(146)-76,18,426,Мужской,"Футер петля, 100% хлопок",,,Cherubino,5.274,Осень - зима
4983,CWJ 62238,CWJ 62238-1,Водолазки,CWJ 62238 (208) Водолазка для девочки,CWJ 62238 (208) Водолазка для девочки Экрю (128)-64,Экрю,(128)-64,3,241,Женский,"Интерлок, 100% хлопок",,,Cherubino,0.309,Маскарад
4984,CWJ 62239,CWJ 62239-1,Водолазки,CWJ 62239 (208) Водолазка для девочки,CWJ 62239 (208) Водолазка для девочки Розовый (128)-64,Розовый,(128)-64,11,314,Женский,"Интерлок, 100% хлопок",,,Cherubino,1.848,Маскарад
4985,CWJ 62240,CWJ 62240-1,Лонгсливы,CWJ 62240 (208) Джемпер для девочки,CWJ 62240 (208) Джемпер для девочки Т.синий (134)-68,Т.синий,(134)-68,2,311,Женский,"Кулирная гладь, 100% хлопок",,,Cherubino,0.216,Маскарад
4986,CWJ 62240,CWJ 62240-2,Лонгсливы,CWJ 62240 (208) Джемпер для девочки,CWJ 62240 (208) Джемпер для девочки Т.синий (128)-64,Т.синий,(128)-64,6,311,Женский,"Кулирная гладь, 100% хлопок",,,Cherubino,0.648,Маскарад
4987,CWJ 62241,CWJ 62241-1,Толстовки,CWJ 62241 (208) Куртка для девочки,CWJ 62241 (208) Куртка для девочки Фуксия (128)-64,Фуксия,(128)-64,3,743,Женский,"Футер с начесом, 100% хлопок",,,Cherubino,0.702,Маскарад
4988,CWJ 62241,CWJ 62241-2,Толстовки,CWJ 62241 (208) Куртка для девочки,CWJ 62241 (208) Куртка для девочки Фуксия (134)-68,Фуксия,(134)-68,5,743,Женский,"Футер с начесом, 100% хлопок",,,Cherubino,1.17,Маскарад
4989,CWJ 62241,CWJ 62241-3,Толстовки,CWJ 62241 (208) Куртка для девочки,CWJ 62241 (208) Куртка для девочки Т.синий (128)-64,Т.синий,(128)-64,2,743,Женский,"Футер с начесом, 100% хлопок",,,Cherubino,0.468,Маскарад
4990,CWJ 62243,CWJ 62243-1,Платья,CWJ 62243 (208) Платье для девочки,CWJ 62243 (208) Платье для девочки Т.синий (134)-68,Т.синий,(134)-68,3,436,Женский,"Футер с начесом, 100% хлопок",,,Cherubino,0.531,Маскарад
4991,CWJ 62243,CWJ 62243-2,Платья,CWJ 62243 (208) Платье для девочки,CWJ 62243 (208) Платье для девочки Фуксия (128)-64,Фуксия,(128)-64,5,436,Женский,"Футер с начесом, 100% хлопок",,,Cherubino,0.885,Маскарад
4992,CWJ 62243,CWJ 62243-3,Платья,CWJ 62243 (208) Платье для девочки,CWJ 62243 (208) Платье для девочки Т.синий (128)-64,Т.синий,(128)-64,3,436,Женский,"Футер с начесом, 100% хлопок",,,Cherubino,0.531,Маскарад
4993,CWJ 62243,CWJ 62243-4,Платья,CWJ 62243 (208) Платье для девочки,CWJ 62243 (208) Платье для девочки Фуксия (134)-68,Фуксия,(134)-68,4,436,Женский,"Футер с начесом, 100% хлопок",,,Cherubino,0.708,Маскарад
4994,CWJ 62244,CWJ 62244-1,Свитшоты,CWJ 62244 (208) Джемпер для девочки,CWJ 62244 (208) Джемпер для девочки Т.синий (134)-68,Т.синий,(134)-68,3,383,Женский,"Футер с начесом, 100% хлопок",,,Cherubino,0.477,Маскарад
4995,CWJ 62244,CWJ 62244-2,Свитшоты,CWJ 62244 (208) Джемпер для девочки,CWJ 62244 (208) Джемпер для девочки Т.синий (128)-64,Т.синий,(128)-64,1,383,Женский,"Футер с начесом, 100% хлопок",,,Cherubino,0.159,Маскарад
4996,CWJ 62249,CWJ 62249-1,Лонгсливы,CWJ 62249 (209) Джемпер для девочки,CWJ 62249 (209) Джемпер для девочки Лайм (128)-64,Лайм,(128)-64,1,260,Женский,"Кулирная гладь, 92% хлопок, 8% эластан",,,Cherubino,0.098,Unicorn
4997,CWJ 62249,CWJ 62249-2,Лонгсливы,CWJ 62249 (209) Джемпер для девочки,CWJ 62249 (209) Джемпер для девочки Лайм (134)-68,Лайм,(134)-68,1,260,Женский,"Кулирная гладь, 92% хлопок, 8% эластан",,,Cherubino,0.098,Unicorn
4998,CWJ 62252,CWJ 62252-1,Свитшоты,CWJ 62252 (209) Джемпер для девочки,CWJ 62252 (209) Джемпер для девочки Фиолетовый (128)-64,Фиолетовый,(128)-64,4,355,Женский,"Футер петля, 100% хлопок",,,Cherubino,0.58,Unicorn
4999,CWJ 62252,CWJ 62252-2,Свитшоты,CWJ 62252 (209) Джемпер для девочки,CWJ 62252 (209) Джемпер для девочки Фиолетовый (134)-68,Фиолетовый,(134)-68,9,355,Женский,"Футер петля, 100% хлопок",,,Cherubino,1.305,Unicorn
5000,CWJ 62258,CWJ 62258-1,Лонгсливы,CWJ 62258 (211) Джемпер для девочки,CWJ 62258 (211) Джемпер для девочки Серый меланж (128)-64,Серый меланж,(128)-64,1,276,Женский,"Кулирная гладь, 92% хлопок, 8% эластан",,,Cherubino,0.105,Roller Girl
5001,CWJ 62258,CWJ 62258-2,Лонгсливы,CWJ 62258 (211) Джемпер для девочки,CWJ 62258 (211) Джемпер для девочки Экрю (128)-64,Экрю,(128)-64,1,276,Женский,"Кулирная гладь, 92% хлопок, 8% эластан",,,Cherubino,0.105,Roller Girl
5002,CWJ 62258,CWJ 62258-3,Лонгсливы,CWJ 62258 (211) Джемпер для девочки,CWJ 62258 (211) Джемпер для девочки Серый меланж (134)-68,Серый меланж,(134)-68,3,276,Женский,"Кулирная гладь, 92% хлопок, 8% эластан",,,Cherubino,0.315,Roller Girl
5003,CWJ 62262,CWJ 62262-1,Свитшоты,CWJ 62262 (211) Джемпер для девочки,CWJ 62262 (211) Джемпер для девочки Красный (128)-64,Красный,(128)-64,5,385,Женский,"Футер петля, 100% хлопок",,,Cherubino,1.005,Roller Girl
5004,CWJ 62262,CWJ 62262-2,Свитшоты,CWJ 62262 (211) Джемпер для девочки,CWJ 62262 (211) Джемпер для девочки Серый меланж (128)-64,Серый меланж,(128)-64,1,385,Женский,"Футер петля, 100% хлопок",,,Cherubino,0.201,Roller Girl
5005,CWJ 62262,CWJ 62262-3,Свитшоты,CWJ 62262 (211) Джемпер для девочки,CWJ 62262 (211) Джемпер для девочки Серый меланж (134)-68,Серый меланж,(134)-68,1,385,Женский,"Футер петля, 100% хлопок",,,Cherubino,0.201,Roller Girl
5006,CWJ 62262,CWJ 62262-4,Свитшоты,CWJ 62262 (211) Джемпер для девочки,CWJ 62262 (211) Джемпер для девочки Красный (134)-68,Красный,(134)-68,5,385,Женский,"Футер петля, 100% хлопок",,,Cherubino,1.005,Roller Girl
5007,CWJ 62263,CWJ 62263-1,Платья,CWJ 62263 (211) Платье для девочки,CWJ 62263 (211) Платье для девочки Красный (128)-64,Красный,(128)-64,8,438,Женский,"Кулирная гладь, 100% хлопок",,,Cherubino,1.248,Roller Girl
5008,CWJ 62263,CWJ 62263-2,Платья,CWJ 62263 (211) Платье для девочки,CWJ 62263 (211) Платье для девочки Красный (134)-68,Красный,(134)-68,10,438,Женский,"Кулирная гладь, 100% хлопок",,,Cherubino,1.56,Roller Girl
5009,CWJ 62264,CWJ 62264-1,Бомберы,CWJ 62264 (211) Куртка для девочки,CWJ 62264 (211) Куртка для девочки Красный (134)-68,Красный,(134)-68,8,708,Женский,"Футер петля, 100% хлопок",,,Cherubino,1.992,Roller Girl
5010,CWJ 62264,CWJ 62264-2,Бомберы,CWJ 62264 (211) Куртка для девочки,CWJ 62264 (211) Куртка для девочки Красный (128)-64,Красный,(128)-64,3,708,Женский,"Футер петля, 100% хлопок",,,Cherubino,0.747,Roller Girl
5011,CWJ 62265,CWJ 62265-1,Платья,"CWJ 62265 (211) Платье типа ""туника"" для девочки","CWJ 62265 (211) Платье типа ""туника"" для девочки Красный-Т.синий (134)-68",Красный-Т.синий,(134)-68,12,411,Женский,"Футер петля, 100% хлопок",,,Cherubino,2.604,Roller Girl
5012,CWJ 62265,CWJ 62265-2,Платья,"CWJ 62265 (211) Платье типа ""туника"" для девочки","CWJ 62265 (211) Платье типа ""туника"" для девочки Красный-Т.синий (128)-64",Красный-Т.синий,(128)-64,13,411,Женский,"Футер петля, 100% хлопок",,,Cherubino,2.821,Roller Girl
5013,CWJ 62265,CWJ 62265-3,Платья,"CWJ 62265 (211) Платье типа ""туника"" для девочки","CWJ 62265 (211) Платье типа ""туника"" для девочки Серый меланж-Т.синий (134)-68",Серый меланж-Т.синий,(134)-68,25,411,Женский,"Футер петля, 100% хлопок",,,Cherubino,5.425,Roller Girl
5014,CWJ 62265,CWJ 62265-4,Платья,"CWJ 62265 (211) Платье типа ""туника"" для девочки","CWJ 62265 (211) Платье типа ""туника"" для девочки Серый меланж-Т.синий (128)-64",Серый меланж-Т.синий,(128)-64,20,411,Женский,"Футер петля, 100% хлопок",,,Cherubino,4.34,Roller Girl
5015,CWJ 62266,CWJ 62266-1,Футболки,CWJ 62266 (210) Футболка для девочки,CWJ 62266 (210) Футболка для девочки Персик (128)-64,Персик,(128)-64,1,204,Женский,"Кулирная гладь, 100% хлопок",,,Cherubino,0.077,
5016,CWJ 62266,CWJ 62266-2,Футболки,CWJ 62266 (210) Футболка для девочки,CWJ 62266 (210) Футболка для девочки Персик (134)-68,Персик,(134)-68,2,204,Женский,"Кулирная гладь, 100% хлопок",,,Cherubino,0.154,
5017,CWJ 62267,CWJ 62267-1,Лонгсливы,CWJ 62267 (210) Джемпер для девочки,CWJ 62267 (210) Джемпер для девочки Графит-Экрю (134)-68,Графит-Экрю,(134)-68,2,320,Женский,"Интерлок, 100% хлопок",,,Cherubino,0.21,Woodland
5018,CWJ 62268,CWJ 62268-1,Лонгсливы,CWJ 62268 (210) Джемпер для девочки,CWJ 62268 (210) Джемпер для девочки Желтый (128)-64,Желтый,(128)-64,1,251,Женский,"Интерлок, 100% хлопок",,,Cherubino,0.104,Woodland
5019,CWJ 62268,CWJ 62268-2,Лонгсливы,CWJ 62268 (210) Джемпер для девочки,CWJ 62268 (210) Джемпер для девочки Желтый (134)-68,Желтый,(134)-68,2,251,Женский,"Интерлок, 100% хлопок",,,Cherubino,0.208,Woodland
5020,CWJ 62272,CWJ 62272-1,Свитшоты,CWJ 62272 (210) Джемпер для девочки,CWJ 62272 (210) Джемпер для девочки Желтый (128)-64,Желтый,(128)-64,1,351,Женский,"Футер с начесом, 100% хлопок",,,Cherubino,0.139,
5021,CWJ 62272,CWJ 62272-2,Свитшоты,CWJ 62272 (210) Джемпер для девочки,CWJ 62272 (210) Джемпер для девочки Персиковый (128)-64,Персиковый,(128)-64,1,351,Женский,"Футер с начесом, 100% хлопок",,,Cherubino,0.139,
5022,CWJ 62272,CWJ 62272-3,Свитшоты,CWJ 62272 (210) Джемпер для девочки,CWJ 62272 (210) Джемпер для девочки Желтый (134)-68,Желтый,(134)-68,1,351,Женский,"Футер с начесом, 100% хлопок",,,Cherubino,0.139,
5023,CWJ 62274,CWJ 62274-1,Платья,CWJ 62274 (210) Платье для девочки,CWJ 62274 (210) Платье для девочки Персиковый (134)-68,Персиковый,(134)-68,2,432,Женский,"Футер с начесом, 100% хлопок",,,Cherubino,0.362,Woodland
5024,CWJ 62274,CWJ 62274-2,Платья,CWJ 62274 (210) Платье для девочки,CWJ 62274 (210) Платье для девочки Персиковый (128)-64,Персиковый,(128)-64,9,432,Женский,"Футер с начесом, 100% хлопок",,,Cherubino,1.629,Woodland
5025,CWJ 62275,CWJ 62275-1,Платья,CWJ 62275 (210) Платье для девочки,CWJ 62275 (210) Платье для девочки Персиковый (134)-68,Персиковый,(134)-68,15,412,Женский,"Кулирная гладь, 100% хлопок",,,Cherubino,2.37,Woodland
5026,CWJ 62275,CWJ 62275-2,Платья,CWJ 62275 (210) Платье для девочки,CWJ 62275 (210) Платье для девочки Персиковый (128)-64,Персиковый,(128)-64,2,412,Женский,"Кулирная гладь, 100% хлопок",,,Cherubino,0.316,Woodland
5027,CWJ 62276,CWJ 62276-1,Футболки,CWJ 62276 (213) Футболка для мальчика,CWJ 62276 (213) Футболка для мальчика Оранжевый (134)-68,Оранжевый,(134)-68,4,233,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,0.364,Конструктор
5028,CWJ 62276,CWJ 62276-2,Футболки,CWJ 62276 (213) Футболка для мальчика,CWJ 62276 (213) Футболка для мальчика Серый меланж (134)-68,Серый меланж,(134)-68,6,233,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,0.546,Конструктор
5029,CWJ 62276,CWJ 62276-3,Футболки,CWJ 62276 (213) Футболка для мальчика,CWJ 62276 (213) Футболка для мальчика Серый меланж (128)-64,Серый меланж,(128)-64,15,233,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,1.365,Конструктор
5030,CWJ 62277,CWJ 62277-1,Водолазки,CWJ 62277 (213) Водолазка для мальчика,CWJ 62277 (213) Водолазка для мальчика Т.синий (128)-64,Т.синий,(128)-64,7,259,Мужской,"Интерлок, 100% хлопок",,,Cherubino,0.868,Конструктор
5031,CWJ 62278,CWJ 62278-1,Лонгсливы,CWJ 62278 (213) Джемпер для мальчика,CWJ 62278 (213) Джемпер для мальчика Т.синий (128)-64,Т.синий,(128)-64,6,281,Мужской,"Интерлок, 100% хлопок",,,Cherubino,0.75,Конструктор
5032,CWJ 62279,CWJ 62279-1,Лонгсливы,CWJ 62279 (213) Джемпер для мальчика,CWJ 62279 (213) Джемпер для мальчика Серый меланж (128)-64,Серый меланж,(128)-64,1,282,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,0.116,Конструктор
5033,CWJ 62279,CWJ 62279-2,Лонгсливы,CWJ 62279 (213) Джемпер для мальчика,CWJ 62279 (213) Джемпер для мальчика Оранжевый (128)-64,Оранжевый,(128)-64,2,282,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,0.232,Конструктор
5034,CWJ 62279,CWJ 62279-3,Лонгсливы,CWJ 62279 (213) Джемпер для мальчика,CWJ 62279 (213) Джемпер для мальчика Серый меланж (134)-68,Серый меланж,(134)-68,4,282,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,0.464,Конструктор
5035,CWJ 62280,CWJ 62280-1,Водолазки,CWJ 62280 (213) Водолазка для мальчика,CWJ 62280 (213) Водолазка для мальчика Т.синий (128)-64,Т.синий,(128)-64,3,352,Мужской,"Футер с начесом, 100% хлопок",,,Cherubino,0.489,Конструктор
5036,CWJ 62280,CWJ 62280-2,Водолазки,CWJ 62280 (213) Водолазка для мальчика,CWJ 62280 (213) Водолазка для мальчика Т.синий (134)-68,Т.синий,(134)-68,8,352,Мужской,"Футер с начесом, 100% хлопок",,,Cherubino,1.304,Конструктор
5037,CWJ 62282,CWJ 62282-1,Толстовки,CWJ 62282 (213) Куртка для мальчика,CWJ 62282 (213) Куртка для мальчика Зеленый (128)-64,Зеленый,(128)-64,1,710,Мужской,"Футер с начесом, 100% хлопок",,,Cherubino,0.193,
5038,CWJ 62283,CWJ 62283-1,Футболки,CWJ 62283 (215) Футболка для мальчика,CWJ 62283 (215) Футболка для мальчика Горчичный-Т.синий (128)-64,Горчичный-Т.синий,(128)-64,19,253,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,1.52,Авиатор
5039,CWJ 62283,CWJ 62283-2,Футболки,CWJ 62283 (215) Футболка для мальчика,CWJ 62283 (215) Футболка для мальчика Горчичный-Т.синий (134)-68,Горчичный-Т.синий,(134)-68,13,253,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,1.04,Авиатор
5040,CWJ 62286,CWJ 62286-1,Лонгсливы,CWJ 62286 (215) Джемпер для мальчика,CWJ 62286 (215) Джемпер для мальчика Морская волна (128)-64,Морская волна,(128)-64,12,298,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,1.344,Авиатор
5041,CWJ 62293,CWJ 62293-1,Водолазки,CWJ 62293 (212) Водолазка для мальчика,CWJ 62293 (212) Водолазка для мальчика Черный (134)-68,Черный,(134)-68,20,299,Мужской,"Футер с начесом, 100% хлопок",,,Cherubino,3.16,City Boy 
5042,CWJ 62293,CWJ 62293-2,Водолазки,CWJ 62293 (212) Водолазка для мальчика,CWJ 62293 (212) Водолазка для мальчика Черный (128)-64,Черный,(128)-64,3,299,Мужской,"Футер с начесом, 100% хлопок",,,Cherubino,0.474,City Boy 
